date_found,company,title,location,url,source,posted_at,active,match_score
2026-07-25,MIGSO-PCUBED,Project Manager – Data and Analytics (6 months contract),"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5809278078,adzuna,2026-07-21,yes,
2026-07-25,LTM,Specialist - Package Implementation,"Bangalore, Karnataka",https://www.adzuna.in/details/5808732043,adzuna,2026-07-21,yes,
2026-07-25,LTM,Specialist - Package Implementation,"Bangalore, Karnataka",https://www.adzuna.in/details/5811740718,adzuna,2026-07-23,yes,
2026-07-25,InfowebUSA,Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/details/5812173771,adzuna,2026-07-23,yes,
2026-07-25,ITC Infotech,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5810845135,adzuna,2026-07-22,yes,
2026-07-25,HP,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5776686658,adzuna,2026-06-26,yes,
2026-07-25,HNB Engineers Pvt. Ltd,Project Manager,"Delhi, India",https://www.adzuna.in/land/ad/5813878226,adzuna,2026-07-24,yes,
2026-07-25,Gallup,Survey Research Project Coordinator,"Bangalore, Karnataka",https://www.adzuna.in/details/5811441608,adzuna,2026-07-23,yes,
2026-07-25,GE Vernova,Lead Project Management Specialist,"Noida, Ghaziabad",https://www.adzuna.in/details/5782885206,adzuna,2026-07-01,yes,
2026-07-25,GALE,Project Coordinator,"Bangalore, Karnataka",https://www.adzuna.in/details/5814468395,adzuna,2026-07-25,yes,
2026-07-25,Finkraft,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5813701206,adzuna,2026-07-24,yes,
2026-07-25,Emerson,Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/details/5810253716,adzuna,2026-07-22,yes,
2026-07-25,Ebizon,Project Manager || Digital Marketing || Noida,"Noida, Ghaziabad",https://www.adzuna.in/details/5808155239,adzuna,2026-07-20,yes,
2026-07-25,EDGE,Project Manager – Airframe Systems,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5813878014,adzuna,2026-07-24,yes,
2026-07-25,Design Cafe,Project Manager – Bathroom Renovations,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5810845634,adzuna,2026-07-22,yes,
2026-07-25,Crescerance,Project Manager - Agile/Scrum,"Noida, Ghaziabad",https://www.adzuna.in/details/4992020498,adzuna,2024-12-30,yes,
2026-07-25,Caterpillar,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5806525495,adzuna,2026-07-19,yes,
2026-07-25,CareerNet,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/2959776708,adzuna,2022-03-10,yes,
2026-07-25,CGI,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5809523577,adzuna,2026-07-21,yes,
2026-07-25,Axi,CX Automation & Project Coordinator,"Bangalore, Karnataka",https://www.adzuna.in/details/5809896060,adzuna,2026-07-22,yes,
2026-07-25,Artech L.L.C.,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5813877806,adzuna,2026-07-24,yes,
2026-07-25,Amadeus Software Labs India,Implementation Project Senior Specialist,"Bangalore, Karnataka",https://www.adzuna.in/details/5811415593,adzuna,2026-07-23,yes,
2026-07-25,AlgoSec,"Project Manager, India","Delhi, India",https://www.adzuna.in/details/5811333648,adzuna,2026-07-23,yes,
2026-07-25,Acura Solution,Tech Lead / Project Manager - Salesforce,"Delhi, India",https://www.adzuna.in/details/5728264250,adzuna,2026-05-14,yes,
2026-07-25,Acura Solution,Global Payments / Implementation Specialist / Bangalore,"Bangalore, Karnataka",https://www.adzuna.in/details/5727206960,adzuna,2026-05-13,yes,
2026-07-25,Acura Solution,Business Analyst,"Delhi, India",https://www.adzuna.in/details/5727134296,adzuna,2026-05-13,yes,
2026-07-25,Acura Solution,Hiring for Leading companies - Sr. Business Analyst,"Delhi, India",https://www.adzuna.in/details/5727220321,adzuna,2026-05-13,yes,
2026-07-25,ABB,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5797434482,adzuna,2026-07-12,yes,
2026-07-25,ABB,Talent Pool - IS - Project manager / Program Manager / Project/Program Lead / Senior Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5785772975,adzuna,2026-07-03,yes,
2026-07-25,ABB,HR Tools Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5800931274,adzuna,2026-07-15,yes,
2026-07-25,AA Hospitality LLP,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5559459516,adzuna,2025-12-30,yes,
2026-07-25,360F,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5759071635,adzuna,2026-06-11,yes,
2026-07-23,Turing,Technical Program Manager,"Bengaluru, Karnataka, India",https://job-boards.greenhouse.io/turing/jobs/5978638004,greenhouse,2026-07-22,no,
2026-07-23,Meesho,Senior Business Analyst,"Bangalore, Karnataka",https://jobs.lever.co/meesho/c1868968-e889-4579-b9cf-40a41e7f61b1,lever,,no,
2026-07-21,Zenoti,Senior Implementation Consultant,"Hyderabad, Telangana, India",https://job-boards.greenhouse.io/zenoti/jobs/7765726003,greenhouse,2026-07-20,yes,
2026-07-21,ServiceNow,Technology Consultant,"Bangalore, in",https://jobs.smartrecruiters.com/ServiceNow/744000138781190,smartrecruiters,2026-07-21,no,
2026-07-19,r3 Consultant,Project Manager,"Delhi, India",https://www.adzuna.in/details/5655915675,adzuna,2026-03-06,yes,
2026-07-19,m360 Research,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5795193692,adzuna,2026-07-10,yes,
2026-07-19,lyncotek venture pvt ltd,Construction Project Coordinator,"Bangalore, Karnataka",https://www.adzuna.in/details/5733805098,adzuna,2026-05-19,yes,
2026-07-19,ascendion,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5771289916,adzuna,2026-06-21,yes,
2026-07-19,appscrip,Project Coordinator – Intern / Fresher,"Bangalore, Karnataka",https://www.adzuna.in/details/5623893037,adzuna,2026-02-11,yes,
2026-07-19,Zyeta,Assistant Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5795948398,adzuna,2026-07-11,yes,
2026-07-19,Zyeta,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5795462638,adzuna,2026-07-10,yes,
2026-07-19,Zyeta,Senior Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5795469052,adzuna,2026-07-10,yes,
2026-07-19,Zyeta,Senior Project Manager- MEP,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5795463648,adzuna,2026-07-10,yes,
2026-07-19,"Zones, LLC",Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/details/5710024661,adzuna,2026-04-25,yes,
2026-07-19,ZETA,Project Coordinator (Consultant),"Bangalore, Karnataka",https://www.adzuna.in/details/5759284282,adzuna,2026-06-11,yes,
2026-07-19,WyngCommerce,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/1171506557,adzuna,2019-06-05,yes,
2026-07-19,Wolken Software,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/3502543793,adzuna,2022-09-20,yes,
2026-07-19,Wissen Technology,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5211779262,adzuna,2025-05-23,yes,
2026-07-19,Wisemonk,AI Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5792485727,adzuna,2026-07-08,yes,
2026-07-19,Wekan Enterprise Solutions,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5146572932,adzuna,2025-04-16,yes,
2026-07-19,Wekan Enterprise Solutions,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/5270458928,adzuna,2025-06-27,yes,
2026-07-19,Webkul,Salesforce Business Analyst,"Noida, Ghaziabad",https://www.adzuna.in/details/5179480075,adzuna,2025-05-04,yes,
2026-07-19,Wadhwani Foundation,Project Coordinator,"Delhi, India",https://www.adzuna.in/details/5761955290,adzuna,2026-06-13,yes,
2026-07-19,Wadhwani Foundation,Consultant: Instructional Design and Project Management,"Delhi, India",https://www.adzuna.in/details/5761955225,adzuna,2026-06-13,yes,
2026-07-19,Wadhwani Foundation,Project Manager AI,"Delhi, India",https://www.adzuna.in/details/5761955262,adzuna,2026-06-13,yes,
2026-07-19,Wadhwani Foundation,Sr Consultant: ID and Project Management,"Delhi, India",https://www.adzuna.in/details/5761955206,adzuna,2026-06-13,yes,
2026-07-19,Wadhwani AI,Consultant- Project Coordinator,"Timarpur, North Delhi",https://www.adzuna.in/details/5300205716,adzuna,2025-07-13,yes,
2026-07-19,WWWNEXTLEAPADVISORYCOM,Business Analyst,"Noida, Ghaziabad",https://www.adzuna.in/details/2177265217,adzuna,2021-05-11,yes,
2026-07-19,WSP USA,Project Coordinator,"Bangalore, Karnataka",https://www.adzuna.in/details/5779830349,adzuna,2026-06-28,yes,
2026-07-19,WSP USA,Project Coordinator,"Bangalore, Karnataka",https://www.adzuna.in/details/5734814903,adzuna,2026-05-20,yes,
2026-07-19,WSP USA,Associate- Project Management,"Noida, Ghaziabad",https://www.adzuna.in/details/5734814827,adzuna,2026-05-20,yes,
2026-07-19,WSP USA,"Principal Consultant, Project Management","Noida, Ghaziabad",https://www.adzuna.in/details/5797640370,adzuna,2026-07-12,yes,
2026-07-19,WSP USA,Senior Consultant - Project Management,"Noida, Ghaziabad",https://www.adzuna.in/details/5793788401,adzuna,2026-07-09,yes,
2026-07-19,WSP USA,Senior Consultant - Business Analyst,"Noida, Ghaziabad",https://www.adzuna.in/details/5750126115,adzuna,2026-06-03,yes,
2026-07-19,WSP,Project Coordinator,"Bangalore, Karnataka",https://www.adzuna.in/details/5734413433,adzuna,2026-05-20,yes,
2026-07-19,WSP,"Intermediate Professional, Project Management","Noida, Ghaziabad",https://www.adzuna.in/details/5787205008,adzuna,2026-07-04,yes,
2026-07-19,WSP,Principal Consultant - Project Management,"Noida, Ghaziabad",https://www.adzuna.in/details/5797386518,adzuna,2026-07-12,yes,
2026-07-19,WSP,Senior Consultant - Business Analyst,"Noida, Ghaziabad",https://www.adzuna.in/details/5749714967,adzuna,2026-06-03,yes,
2026-07-19,WIN Home Inspection,Project Manager,"Delhi, India",https://www.adzuna.in/details/5731784448,adzuna,2026-05-17,yes,
2026-07-19,WIN Home Inspection,Senior Business Analyst (India - Remote),"Noida, Ghaziabad",https://www.adzuna.in/details/5511379568,adzuna,2025-11-24,yes,
2026-07-19,WIN Home Inspection,Senior Business Analyst (India – Remote),"Delhi, India",https://www.adzuna.in/details/5501834296,adzuna,2025-11-18,yes,
2026-07-19,Vyn,Business Analyst - Solutions Engineering,"New Delhi, Delhi",https://www.adzuna.in/details/5801687356,adzuna,2026-07-16,yes,
2026-07-19,Vmultiply solutions,Business Analyst,"Noida, Ghaziabad",https://www.adzuna.in/details/4794473965,adzuna,2024-07-25,yes,
2026-07-19,Vinove Software and Services Pvt. Ltd.,IT Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/details/3536392435,adzuna,2022-09-30,yes,
2026-07-19,Veeda Lifesciences,Assistant Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5800208024,adzuna,2026-07-15,yes,
2026-07-19,Valuecoders,Business Analyst,"Noida, Ghaziabad",https://www.adzuna.in/details/5760756409,adzuna,2026-06-12,yes,
2026-07-19,Valuecoders,Pre Sales Business Analyst,"Noida, Ghaziabad",https://www.adzuna.in/details/5760756383,adzuna,2026-06-12,yes,
2026-07-19,Valuecoders,Senior Business Analyst [Pre  Post Sales],"Noida, Ghaziabad",https://www.adzuna.in/details/5760756318,adzuna,2026-06-12,yes,
2026-07-19,Valenta AI,Process Consultant – Digital Transformation,"Sansad Marg, New Delhi",https://www.adzuna.in/details/5799081185,adzuna,2026-07-14,yes,
2026-07-19,Unnati,Project Manager,"Delhi, India",https://www.adzuna.in/details/2670287873,adzuna,2021-11-23,yes,
2026-07-19,Unnati,Salesforce Project Manager,"Delhi, India",https://www.adzuna.in/details/2042125290,adzuna,2021-03-10,yes,
2026-07-19,Unnati,Business Analyst,"Delhi, India",https://www.adzuna.in/details/2933962322,adzuna,2022-03-01,yes,
2026-07-19,Unnati,Business Analyst,"Delhi, India",https://www.adzuna.in/details/3175702619,adzuna,2022-05-28,yes,
2026-07-19,Topcoder,SAP FI Vertex Consultant,"Noida, Ghaziabad",https://www.adzuna.in/details/5363468208,adzuna,2025-08-22,yes,
2026-07-19,Topcoder,EMIGALL Consultant,"Noida, Ghaziabad",https://www.adzuna.in/details/5548852422,adzuna,2025-12-20,yes,
2026-07-19,Topcoder,Business Analyst,"Noida, Ghaziabad",https://www.adzuna.in/details/5329708622,adzuna,2025-07-31,yes,
2026-07-19,Topcoder,Lead Business Analyst,"Noida, Ghaziabad",https://www.adzuna.in/details/5249443886,adzuna,2025-06-14,yes,
2026-07-19,Topcoder,Lead Data Platform Business Analyst,"Noida, Ghaziabad",https://www.adzuna.in/details/5779494399,adzuna,2026-06-28,yes,
2026-07-19,Top IT Services and Digital Marketing Outsourcing Company,Project Coordinator,"Noida, Ghaziabad",https://www.adzuna.in/details/5775401478,adzuna,2026-06-25,yes,
2026-07-19,Top IT Services and Digital Marketing Outsourcing Company,Executive - Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/details/5793340653,adzuna,2026-07-09,yes,
2026-07-19,Tonbo Imaging,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5778920542,adzuna,2026-06-27,yes,
2026-07-19,Titanium Consulting,Business Analyst - BPO,"Delhi, India",https://www.adzuna.in/details/5794941129,adzuna,2026-07-10,yes,
2026-07-19,ThoughtFocus,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5779644561,adzuna,2026-06-28,yes,
2026-07-19,The Talent Keepers,Business Analyst,"Delhi, India",https://www.adzuna.in/details/3512731427,adzuna,2022-09-23,yes,
2026-07-19,The Syndicate Tech,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5329695686,adzuna,2025-07-31,yes,
2026-07-19,The Intect,Technical Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/details/3853268895,adzuna,2023-01-17,yes,
2026-07-19,Techmagnate - A Digital Marketing Agency,AI Project Manager,"Delhi, India",https://www.adzuna.in/land/ad/5799881146,adzuna,2026-07-14,yes,
2026-07-19,Teblox Labs,Business Analyst | Blockchain Experience required,"Delhi, India",https://www.adzuna.in/details/4638749499,adzuna,2024-04-06,yes,
2026-07-19,Tata Consultancy Services,TCS IS HIRING FOR Network Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/land/ad/5802783489,adzuna,2026-07-16,yes,
2026-07-19,Tata Consultancy Services,TCS Is Hiring For DC Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/land/ad/5790968426,adzuna,2026-07-07,yes,
2026-07-19,Tata Consultancy Services,Project Manager,"Delhi, India",https://www.adzuna.in/land/ad/5804796202,adzuna,2026-07-17,yes,
2026-07-19,Tata Capital,Business Analyst - Information Technology - Noida - Sector 51 - MM,"Delhi, India",https://www.adzuna.in/details/4801658753,adzuna,2024-07-31,yes,
2026-07-19,Talhive,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5120355680,adzuna,2025-04-01,yes,
2026-07-19,Talent Pro,Technical Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/details/5682004446,adzuna,2026-03-29,yes,
2026-07-19,Talent Pro,Research Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/details/5511879590,adzuna,2025-11-25,yes,
2026-07-19,Talent Pro,Implementation Manager (B2B SaaS,"Bangalore, Karnataka",https://www.adzuna.in/details/5551654141,adzuna,2025-12-22,yes,
2026-07-19,Talent Pro,Implementation Manager (B2B SaaS top SaaS company,"Bangalore, Karnataka",https://www.adzuna.in/details/5555141273,adzuna,2025-12-25,yes,
2026-07-19,Talent Leads HR Solutions Pvt Ltd,Executive or Sr ExecutiveLand Coordination MIS and Project Management,"Delhi, India",https://www.adzuna.in/details/5784691225,adzuna,2026-07-02,yes,
2026-07-19,TRG Screen,Implementation Specialist,"Bangalore, Karnataka",https://www.adzuna.in/details/5681598009,adzuna,2026-03-29,yes,
2026-07-19,TIGI HR Solution Pvt. Ltd.,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5266460273,adzuna,2025-06-25,yes,
2026-07-19,SymphonyAI,PROJECT MANAGER,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5774751171,adzuna,2026-06-24,yes,
2026-07-19,Suffolk Global,Digital Delivery Lead - BIM / Navisworks [T500-27455],"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5795581042,adzuna,2026-07-10,yes,
2026-07-19,Sonata Software,Technical Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5805165053,adzuna,2026-07-18,yes,
2026-07-19,Solera,Implementation Specialist,"Delhi, India",https://www.adzuna.in/details/5771929899,adzuna,2026-06-22,yes,
2026-07-19,Software Engineering Firm,[Software Services] Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/details/5787220192,adzuna,2026-07-04,yes,
2026-07-19,Software Engineering Firm,[Software Services] : Business Analyst,"Noida, Ghaziabad",https://www.adzuna.in/details/5713889830,adzuna,2026-04-30,yes,
2026-07-19,Software Engineering Firm,Senior Business Analyst [Pre  Post Sales],"Noida, Ghaziabad",https://www.adzuna.in/details/5408604549,adzuna,2025-09-20,yes,
2026-07-19,Smartworks,Assistance Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/details/5329709920,adzuna,2025-07-31,yes,
2026-07-19,SmartJoules,Technical Project Manager,"Delhi, India",https://www.adzuna.in/details/1862416148,adzuna,2020-12-05,yes,
2026-07-19,Skynetiks Technologies Pvt Ltd,Zoho Implementation Specialist,"Noida, Ghaziabad",https://www.adzuna.in/details/5501134563,adzuna,2025-11-18,yes,
2026-07-19,SimplePlan Media,IT Project Manager,"Delhi, India",https://www.adzuna.in/details/4568266364,adzuna,2024-02-14,yes,
2026-07-19,Sigma Infosolutions,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/3266737478,adzuna,2022-06-28,yes,
2026-07-19,Shiv Nadar School,Project Manager - Admissions & Data,"Noida, Ghaziabad",https://www.adzuna.in/land/ad/5799881640,adzuna,2026-07-14,yes,
2026-07-19,Shiv Nadar Foundation,Project Coordinator | Natural History Project,"Noida, Ghaziabad",https://www.adzuna.in/land/ad/5804195283,adzuna,2026-07-17,yes,
2026-07-19,Seventh Triangle,Project Manager,"Delhi, India",https://www.adzuna.in/details/3525937620,adzuna,2022-09-27,yes,
2026-07-19,Seventh Triangle,Business Analyst,"Delhi, India",https://www.adzuna.in/details/3775845739,adzuna,2022-12-15,yes,
2026-07-19,Selective Placement Consultants,Project Manager,"New Delhi, Delhi",https://www.adzuna.in/details/5727275126,adzuna,2026-05-13,yes,
2026-07-19,Schweitzer Engineering Laboratories,Project Coordinator Intern,"Bangalore, Karnataka",https://www.adzuna.in/details/5806538540,adzuna,2026-07-19,yes,
2026-07-19,Saxon Global INC,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5778430828,adzuna,2026-06-27,yes,
2026-07-19,SLK Software,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5782687597,adzuna,2026-07-01,yes,
2026-07-19,SBS,Senior Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/details/5739297300,adzuna,2026-05-24,yes,
2026-07-19,Rockwell Automation,Project Manager (Industrial Automation),"Delhi, India",https://www.adzuna.in/details/5794001128,adzuna,2026-07-09,yes,
2026-07-19,Right Advisors,AGM PMC (Project Management & Control),"Delhi, India",https://www.adzuna.in/details/5728460757,adzuna,2026-05-14,yes,
2026-07-19,Right Advisors,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5727114831,adzuna,2026-05-13,yes,
2026-07-19,Rezo.ai,Sr. Business Analyst,"Noida, Ghaziabad",https://www.adzuna.in/details/5794336554,adzuna,2026-07-09,yes,
2026-07-19,Rezo.AI,Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/details/3929030364,adzuna,2023-02-17,yes,
2026-07-19,Rezo.AI,Business Analyst,"Noida, Ghaziabad",https://www.adzuna.in/details/3952015837,adzuna,2023-03-02,yes,
2026-07-19,Refining Skills Academy,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5740849440,adzuna,2026-05-26,yes,
2026-07-19,Redstone Design Lab,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5762135837,adzuna,2026-06-13,yes,
2026-07-19,Redfoxa Careerlink Pvt Ltd,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5719182260,adzuna,2026-05-05,yes,
2026-07-19,Recro,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5787963430,adzuna,2026-07-04,yes,
2026-07-19,Recro,Technical Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5785794611,adzuna,2026-07-03,yes,
2026-07-19,R1 RCM,Project Manager - IT,"Noida, Ghaziabad",https://www.adzuna.in/details/5779829465,adzuna,2026-06-28,yes,
2026-07-19,R1 RCM,Project Manager - IT,"Noida, Ghaziabad",https://www.adzuna.in/details/5715293431,adzuna,2026-05-01,yes,
2026-07-19,Quess Enterprise,Project Manager,"Delhi, India",https://www.adzuna.in/details/4801531015,adzuna,2024-07-31,yes,
2026-07-19,Qrata,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/details/4514375719,adzuna,2024-01-07,yes,
2026-07-19,Qrata,Project Manager,"Delhi, India",https://www.adzuna.in/details/4514375877,adzuna,2024-01-07,yes,
2026-07-19,Qrata,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/4514376922,adzuna,2024-01-07,yes,
2026-07-19,Promilo,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/4156644469,adzuna,2023-06-17,yes,
2026-07-19,ProPMO Services Private Limited,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5040689008,adzuna,2025-02-07,yes,
2026-07-19,Presidency University,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/1788701062,adzuna,2020-10-29,yes,
2026-07-19,Praveza Consultancy Private Limited,Business Analyst,"New Delhi, Delhi",https://www.adzuna.in/details/4211079128,adzuna,2023-07-18,yes,
2026-07-19,Populous,Project Manager,"Delhi, India",https://www.adzuna.in/details/5546023180,adzuna,2025-12-18,yes,
2026-07-19,Persistent Systems,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5798756245,adzuna,2026-07-13,yes,
2026-07-19,Persistent Systems,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5772432164,adzuna,2026-06-22,yes,
2026-07-19,Pearson,"Specialist, Project Manager","Noida, Ghaziabad",https://www.adzuna.in/details/5793260429,adzuna,2026-07-09,yes,
2026-07-19,ParamInfo,WMS Consultant,"Bangalore, Karnataka",https://www.adzuna.in/details/5759287726,adzuna,2026-06-11,yes,
2026-07-19,Oracle,Millennium- Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5799881888,adzuna,2026-07-14,yes,
2026-07-19,Oracle,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5795462911,adzuna,2026-07-10,yes,
2026-07-19,"Opalforce, Inc.",Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/4725867393,adzuna,2024-06-07,yes,
2026-07-19,Norwin Technologies,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5802784081,adzuna,2026-07-16,yes,
2026-07-19,Nidec Power,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5795469055,adzuna,2026-07-10,yes,
2026-07-19,"NTT America, Inc.",Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5802319086,adzuna,2026-07-16,yes,
2026-07-19,"NTT America, Inc.",Business Analyst,"Noida, Ghaziabad",https://www.adzuna.in/details/5804446289,adzuna,2026-07-17,yes,
2026-07-19,NR Consulting,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5802784672,adzuna,2026-07-16,yes,
2026-07-19,Multi Recruit,Sr. Project Manager,"Delhi, India",https://www.adzuna.in/details/2339572547,adzuna,2021-07-24,yes,
2026-07-19,Multi Recruit,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/2853928094,adzuna,2022-01-30,yes,
2026-07-19,Morningstar,Project Manager,"Delhi, India",https://www.adzuna.in/details/5756755796,adzuna,2026-06-09,yes,
2026-07-19,Mitsogo,Implementation Specialist,"Bangalore, Karnataka",https://www.adzuna.in/details/5769709984,adzuna,2026-06-20,yes,
2026-07-19,MetaMorph,Customer Success Manager | 2-5 yrs | B2B | Fintech Startup | Delhi/Bangalore,"Delhi, India",https://www.adzuna.in/land/ad/5801537588,adzuna,2026-07-16,yes,
2026-07-19,Medbay,Project Manager - Tech,"Delhi, India",https://www.adzuna.in/details/1171506852,adzuna,2019-06-05,yes,
2026-07-19,Mantra Aura,ServiceNow Business Analyst – IRM/GRC,"Bangalore, Karnataka",https://www.adzuna.in/details/5754216629,adzuna,2026-06-06,yes,
2026-07-19,Mancraft Consulting,Business Analyst (Power BI),"Noida, Ghaziabad",https://www.adzuna.in/details/5727092020,adzuna,2026-05-13,yes,
2026-07-19,Macmillan Publishers India Pvt Ltd,Content Project Management,"Noida, Ghaziabad",https://www.adzuna.in/details/5797508792,adzuna,2026-07-12,yes,
2026-07-19,MS CLINICAL RESEARCH,Customer Success Associate-Clinical Studies,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5776258173,adzuna,2026-06-25,yes,
2026-07-19,MNR Solutions,Business Analyst,"Noida, Ghaziabad",https://www.adzuna.in/details/3379798020,adzuna,2022-08-06,yes,
2026-07-19,MM Staffing & Career Consultants,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/5727133034,adzuna,2026-05-13,yes,
2026-07-19,MAW Media Pvt Ltd,Business Analyst,"Delhi, India",https://www.adzuna.in/details/1171508841,adzuna,2019-06-05,yes,
2026-07-19,LumenData,Senior Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5774751862,adzuna,2026-06-24,yes,
2026-07-19,Livspace,Project Manager,"Noida, Ghaziabad",https://www.adzuna.in/land/ad/5795463446,adzuna,2026-07-10,yes,
2026-07-19,Lincode Labs India Pvt Ltd,Business Analyst,"Bangalore, Karnataka",https://www.adzuna.in/details/1509166858,adzuna,2020-03-31,yes,
2026-07-19,Lightomated,Project Manager,"Delhi, India",https://www.adzuna.in/details/3038221816,adzuna,2022-04-09,yes,
2026-07-19,LTM,Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5777484281,adzuna,2026-06-26,yes,
2026-07-19,LTM,Fusion HCM Project Manager,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5783570373,adzuna,2026-07-01,yes,
2026-07-19,LTM,Specialist - Package Implementation,"Bangalore, Karnataka",https://www.adzuna.in/details/5759294651,adzuna,2026-06-11,yes,
2026-07-19,LTM,Specialist - Package Implementation,"Bangalore, Karnataka",https://www.adzuna.in/details/5763124617,adzuna,2026-06-14,yes,
2026-07-19,LTM,Specialist - Package Implementation,"Bangalore, Karnataka",https://www.adzuna.in/details/5805616888,adzuna,2026-07-18,yes,
2026-07-19,LTM,Specialist - Package Implementation,"Bangalore, Karnataka",https://www.adzuna.in/details/5805616893,adzuna,2026-07-18,yes,
2026-07-19,LTM,Senior Specialist - Package Implementation,"Bangalore, Karnataka",https://www.adzuna.in/details/5761955916,adzuna,2026-06-13,yes,
2026-07-19,LTM,Senior Specialist - Package Implementation,"Bangalore, Karnataka",https://www.adzuna.in/details/5791672398,adzuna,2026-07-08,yes,
